m1,m2,Xieff,VT
65,6.024516609417269,1.0,2453299361.106729
65,6.410712096947821,-1.0,395065054.3283625
65,6.410712096947821,-0.9487179487179487,414270032.9868915
65,6.410712096947821,-0.8974358974358975,434443047.5725798
65,6.410712096947821,-0.8461538461538461,455635382.7637846
65,6.410712096947821,-0.7948717948717949,477901997.35273075
65,6.410712096947821,-0.7435897435897436,501300416.69557315
65,6.410712096947821,-0.6923076923076923,525891556.4921253
65,6.410712096947821,-0.641025641025641,551740337.76343
65,6.410712096947821,-0.5897435897435898,578914717.9172372
65,6.410712096947821,-0.5384615384615385,607487392.7762281
65,6.410712096947821,-0.4871794871794872,637535480.0994383
65,6.410712096947821,-0.4358974358974359,669139696.4438651
65,6.410712096947821,-0.3846153846153846,702387353.8308414
65,6.410712096947821,-0.33333333333333337,737369932.4434133
65,6.410712096947821,-0.28205128205128205,774184884.02142
65,6.410712096947821,-0.23076923076923084,812935752.0031512
65,6.410712096947821,-0.17948717948717952,853732595.9478344
65,6.410712096947821,-0.1282051282051282,896692478.8042573
65,6.410712096947821,-0.07692307692307698,941939916.0428169
65,6.410712096947821,-0.02564102564102566,989607550.494174
65,6.410712096947821,0.02564102564102555,1039836652.0313448
65,6.410712096947821,0.07692307692307687,1092777882.4410586
65,6.410712096947821,0.1282051282051282,1148591695.9096828
65,6.410712096947821,0.17948717948717952,1207449747.0979931
65,6.410712096947821,0.23076923076923084,1269535056.9812446
65,6.410712096947821,0.28205128205128194,1335043602.7321496
65,6.410712096947821,0.33333333333333326,1404184719.1562107
65,6.410712096947821,0.3846153846153846,1477182656.4502327
65,6.410712096947821,0.4358974358974359,1554277694.7758434
65,6.410712096947821,0.4871794871794872,1635727748.563779
65,6.410712096947821,0.5384615384615383,1721809135.020454
65,6.410712096947821,0.5897435897435896,1812819349.50143
65,6.410712096947821,0.641025641025641,1909078205.6050248
65,6.410712096947821,0.6923076923076923,2010929683.845619
65,6.410712096947821,0.7435897435897436,2118745822.675311
65,6.410712096947821,0.7948717948717947,2232927408.536492
65,6.410712096947821,0.846153846153846,2353907339.8458896
65,6.410712096947821,0.8974358974358974,2482154896.9614635
65,6.410712096947821,0.9487179487179487,2618178524.2732754
65,6.410712096947821,1.0,2762529940.8634357
65,6.821664251985242,-1.0,440701416.52292836
65,6.821664251985242,-0.9487179487179487,462196891.7620769
65,6.821664251985242,-0.8974358974358975,484781065.1593257
65,6.821664251985242,-0.8461538461538461,508511898.9922823
65,6.821664251985242,-0.7948717948717949,533451227.8683509
65,6.821664251985242,-0.7435897435897436,559664109.8194325
65,6.821664251985242,-0.6923076923076923,587219789.2010144
65,6.821664251985242,-0.641025641025641,616191486.0689539
65,6.821664251985242,-0.5897435897435898,646657201.0479048
65,6.821664251985242,-0.5384615384615385,678698556.5940151
65,6.821664251985242,-0.4871794871794872,712402939.2665237
65,6.821664251985242,-0.4358974358974359,747863488.2208234
65,6.821664251985242,-0.3846153846153846,785178257.3986037
65,6.821664251985242,-0.33333333333333337,824451674.0176167
65,6.821664251985242,-0.28205128205128205,865794729.0191681
65,6.821664251985242,-0.23076923076923084,909325405.3962126
65,6.821664251985242,-0.17948717948717952,955169175.2640783
65,6.821664251985242,-0.1282051282051282,1003459647.4099194
65,6.821664251985242,-0.07692307692307698,1054339061.3465806
